Date,Open,High,Low,Close,Adj Close,Volume
6/28/2006,11500,11600,11420,11600,8447.893555,18377100
6/29/2006,11700,11840,11680,11800,8600.963867,15998850
6/30/2006,12140,12180,12040,12060,8790.473633,29176450
7/3/2006,12140,12220,12080,12100,8819.629883,12593400
7/4/2006,12220,12240,12020,12020,8761.321289,9270000
7/5/2006,11700,12100,11700,12060,8790.473633,13375000
7/6/2006,11860,12000,11800,11960,8717.584961,17500000
7/7/2006,12020,12120,12000,12020,8761.321289,14365000
7/10/2006,11880,12140,11780,12120,8834.207031,17315000
7/11/2006,11880,12240,11880,12160,8863.364258,16385000
7/12/2006,12120,12240,11980,12160,8863.364258,23300000
7/13/2006,12000,12180,11900,12000,8746.739258,22835000
7/14/2006,11740,11820,11640,11680,8513.500977,24250000
7/18/2006,11520,11680,11520,11640,8484.339844,14245000
7/19/2006,11600,11760,11600,11600,8455.185547,11125000
7/20/2006,11880,11960,11800,11960,8717.584961,21960000
7/21/2006,11820,11940,11800,11880,8659.275391,8896300
7/24/2006,11740,11880,11660,11800,8600.963867,14934950
7/25/2006,11920,12040,11880,11960,8717.584961,15877650
7/26/2006,11960,12080,11920,11980,8732.162109,7650000
7/27/2006,11980,12100,11880,12080,8805.055664,14995000
7/28/2006,12000,12080,11940,12020,8761.321289,9564450
7/31/2006,12200,12280,12160,12160,8863.364258,23415250
8/1/2006,12180,12300,12100,12100,8819.629883,13372450
8/2/2006,12060,12280,12040,12160,8863.364258,10944800
8/3/2006,12360,12380,12200,12200,8892.521484,12565450
8/4/2006,12240,12340,12240,12300,8965.413086,8121450
8/7/2006,12380,12380,12080,12120,8834.207031,15051350
8/8/2006,12100,12340,12100,12300,8965.413086,13598300
8/9/2006,12300,12460,12180,12320,8979.989258,15112800
8/10/2006,12320,12400,12180,12240,8921.679688,15694950
8/11/2006,12340,12440,12140,12140,8848.785156,16574950
8/14/2006,12200,12220,12000,12100,8819.629883,17105950
8/16/2006,12360,12440,12280,12360,9009.143555,19587150
8/17/2006,12600,12940,12580,12880,9388.167969,38826150
8/18/2006,13000,13300,12940,13120,9563.109375,37509050
8/21/2006,13200,13360,13100,13140,9577.68457,17145000
8/22/2006,12960,13160,12960,13160,9592.259766,19445000
8/23/2006,13080,13160,12880,12920,9417.324219,14711500
8/24/2006,12780,12820,12620,12720,9271.549805,17782500
8/25/2006,12840,13020,12780,12920,9417.324219,15981600
8/28/2006,13000,13040,12860,12860,9373.591797,10722200
8/29/2006,13040,13220,13000,13180,9606.835938,15312250
8/30/2006,13200,13220,12980,13100,9548.529297,13979500
8/31/2006,13080,13240,13000,13000,9475.638672,20178950
9/1/2006,13040,13140,12980,13060,9519.373047,8951400
9/4/2006,13240,13240,13100,13160,9592.259766,8986350
9/5/2006,13120,13200,13040,13160,9592.259766,7216450
9/6/2006,13160,13160,13020,13080,9533.950195,7866200
9/7/2006,12920,13020,12860,12980,9461.060547,10126650
9/8/2006,12880,13000,12880,12940,9431.902344,7533050
9/11/2006,12940,12980,12660,12720,9271.549805,18312850
9/12/2006,12760,12840,12580,12640,9213.232422,17687250
9/13/2006,12800,12900,12740,12840,9359.011719,24360250
9/14/2006,12840,13100,12820,13100,9548.529297,31021950
9/15/2006,13060,13160,13020,13120,9563.109375,11988600
9/18/2006,13140,13580,13140,13460,9810.927734,26352850
9/19/2006,13460,13560,13420,13440,9796.351563,12795650
9/20/2006,13260,13380,13180,13340,9723.460938,14816350
9/21/2006,13480,13540,13280,13300,9694.304688,13060450
9/22/2006,13160,13220,13040,13080,9533.950195,11768200
9/25/2006,13000,13160,12960,13060,9519.373047,12493150
9/26/2006,13080,13160,12920,13020,9490.214844,12855500
9/27/2006,13100,13260,13100,13260,9665.149414,15073400
9/28/2006,13240,13440,13200,13360,9738.038086,17199900
9/29/2006,13380,13440,13220,13280,9679.726563,10884050
10/2/2006,13180,13380,13180,13300,9694.304688,13336800
10/4/2006,13180,13200,12940,12960,9446.479492,19646300
10/9/2006,13040,13140,12500,12700,9256.96582,28756900
10/10/2006,12840,13000,12800,12840,9359.011719,9863750
10/11/2006,12700,12880,12660,12820,9344.4375,10532750
10/12/2006,12720,12900,12680,12780,9315.28125,17850550
10/13/2006,12900,12960,12840,12880,9388.167969,13492650
10/16/2006,13040,13160,12920,13000,9475.638672,16781050
10/17/2006,13000,13020,12840,12940,9431.902344,9174650
10/18/2006,12820,12880,12720,12840,9359.011719,16155300
10/19/2006,12900,12960,12640,12720,9271.549805,16716600
10/20/2006,12700,12760,12580,12640,9213.232422,23209700
10/23/2006,12620,12620,12400,12500,9111.191406,21650650
10/24/2006,12600,12660,12460,12540,9140.344727,18173600
10/25/2006,12480,12620,12420,12500,9111.191406,17740950
10/26/2006,12540,12680,12500,12580,9169.501953,16658100
10/27/2006,12580,12580,12320,12400,9038.302734,22082550
10/30/2006,12340,12380,12140,12180,8877.945313,20122000
10/31/2006,12140,12320,12060,12220,8907.098633,24140400
11/1/2006,12360,12400,12260,12300,8965.413086,13952400
11/2/2006,12280,12380,12220,12280,8950.833008,13024450
11/3/2006,12340,12400,12180,12220,8907.098633,14012550
11/6/2006,12180,12200,11980,12100,8819.629883,17439800
11/7/2006,12300,12300,12100,12180,8877.945313,17791800
11/8/2006,12300,12420,12300,12300,8965.413086,13618400
11/9/2006,12400,12620,12360,12620,9198.657227,28261650
11/10/2006,12560,12640,12520,12580,9169.501953,13480750
11/13/2006,12720,12800,12660,12800,9329.857422,16464950
11/14/2006,12960,13000,12880,12940,9431.902344,18685300
11/15/2006,13100,13240,13060,13240,9650.573242,29861150
11/16/2006,13520,13520,13140,13140,9577.68457,19037300
11/17/2006,13160,13160,13060,13140,9577.68457,9296700
11/20/2006,13120,13120,12940,13040,9504.792969,14429300
11/21/2006,13060,13120,12960,13000,9475.638672,10533050
11/22/2006,12940,13200,12940,13200,9621.418945,12154500
11/23/2006,13260,13300,13020,13080,9533.950195,12492450
11/24/2006,13080,13120,12920,13040,9504.792969,9120950
11/27/2006,12940,13000,12780,12840,9359.011719,16110750
11/28/2006,12620,12740,12600,12660,9227.8125,15936500
11/29/2006,12560,12740,12560,12620,9198.657227,16956850
11/30/2006,12720,12880,12700,12800,9329.857422,15937700
12/1/2006,12800,12900,12780,12800,9329.857422,8220950
12/4/2006,12860,12920,12740,12820,9344.4375,9770000
12/5/2006,12960,13020,12760,12760,9300.702148,17541350
12/6/2006,12760,12800,12580,12700,9256.96582,13141050
12/7/2006,12580,12700,12500,12520,9125.768555,14568100
12/8/2006,12340,12360,12160,12240,8921.679688,25506450
12/11/2006,12200,12240,12040,12080,8805.055664,22559950
12/12/2006,12120,12200,11980,12000,8746.739258,16336200
12/13/2006,12000,12180,12000,12100,8819.629883,17044900
12/14/2006,12060,12280,12000,12260,8936.254883,43086900
12/15/2006,12280,12300,12140,12180,8877.945313,22955950
12/18/2006,12200,12300,12160,12200,8892.521484,20216550
12/19/2006,12200,12280,12160,12180,8877.945313,14096450
12/20/2006,12180,12400,12180,12340,8994.571289,20860850
12/21/2006,12380,12400,12260,12340,8994.571289,16119000
12/22/2006,12240,12280,12160,12220,8907.098633,17192100
12/26/2006,12180,12220,12040,12140,8848.785156,15325400
12/27/2006,12220,12280,12080,12280,9025.175781,9427500
12/28/2006,12320,12380,12200,12260,9010.479492,10913300
1/2/2007,12400,12540,12320,12520,9201.560547,17607300
1/3/2007,12540,12560,12220,12280,9025.175781,19676500
1/4/2007,12220,12240,12060,12120,8907.583984,18258900
1/5/2007,12160,12180,11900,11900,8745.895508,28400400
1/8/2007,11840,11880,11580,11680,8584.204102,33081550
1/9/2007,11740,11880,11640,11720,8613.601563,20109850
1/10/2007,11640,11680,11500,11560,8496.012695,25756300
1/11/2007,11580,11760,11560,11660,8569.506836,29839350
1/12/2007,11800,12120,11700,12120,8907.583984,40346050
1/15/2007,12240,12300,12140,12240,8995.777344,33675300
1/16/2007,12300,12300,12220,12260,9010.479492,15522550
1/17/2007,12200,12200,11940,12040,8848.785156,23396700
1/18/2007,11980,11980,11780,11880,8731.195313,21762950
1/19/2007,11760,11760,11580,11700,8598.907227,32068050
1/22/2007,11700,11860,11660,11820,8687.101563,21204000
1/23/2007,11820,12000,11760,11880,8731.195313,21732900
1/24/2007,12000,12080,11980,12040,8848.785156,14238300
1/25/2007,12120,12160,12040,12060,8863.489258,11798550
1/26/2007,12000,12000,11740,11760,8643.000977,37403750
1/29/2007,11800,11820,11540,11560,8496.012695,28106550
1/30/2007,11640,11720,11500,11700,8598.907227,18857050
1/31/2007,11700,11700,11500,11600,8525.413086,18468100
2/1/2007,11520,11680,11520,11580,8510.709961,20379600
2/2/2007,11660,11820,11600,11760,8643.000977,25061700
2/5/2007,11780,11800,11660,11720,8613.601563,24227700
2/6/2007,11700,11760,11660,11740,8628.300781,14804600
2/7/2007,11760,11780,11600,11720,8613.601563,19521900
2/8/2007,11760,11800,11600,11660,8569.506836,25787500
2/9/2007,11580,11720,11580,11660,8569.506836,15724250
2/12/2007,11600,11600,11380,11440,8407.821289,43866750
2/13/2007,11380,11420,11200,11240,8260.827148,38350000
2/14/2007,11340,11460,11340,11340,8334.324219,31505450
2/15/2007,11620,11640,11380,11500,8451.913086,31469800
2/16/2007,11560,11840,11480,11840,8701.795898,41500100
2/20/2007,11900,12040,11760,12000,8819.387695,23313850
2/21/2007,12040,12240,12000,12120,8907.583984,27616450
2/22/2007,12120,12240,12040,12040,8848.785156,18015000
2/23/2007,12060,12080,11800,11840,8701.795898,25999600
2/26/2007,11740,11780,11580,11660,8569.506836,29442950
2/27/2007,11720,11720,11500,11620,8540.110352,22474550
2/28/2007,11160,11400,11160,11400,8378.421875,45093800
3/1/2007,11340,11340,11340,11340,8334.324219,0
3/5/2007,11240,11440,11220,11300,8304.924805,27584250
3/6/2007,11300,11580,11300,11420,8393.119141,27781400
3/7/2007,11500,11520,11300,11400,8378.421875,26039150
3/8/2007,11400,11640,11340,11540,8481.316406,29056100
3/9/2007,11660,11780,11600,11740,8628.300781,30233000
3/12/2007,11800,12040,11800,12040,8848.785156,31691500
3/13/2007,12080,12080,11860,12000,8819.387695,16828000
3/14/2007,11720,11760,11600,11680,8584.204102,24902100
3/15/2007,11700,11840,11680,11720,8613.601563,21261300
3/16/2007,11720,11860,11620,11780,8657.700195,13671150
3/19/2007,11740,11800,11640,11740,8628.300781,11891200
3/20/2007,11700,11740,11500,11580,8510.709961,21245000
3/21/2007,11620,11700,11500,11580,8510.709961,12559600
3/22/2007,11700,11780,11640,11640,8554.807617,22119900
3/23/2007,11680,11720,11520,11600,8525.413086,17271600
3/26/2007,11640,11700,11560,11680,8584.204102,15899800
3/27/2007,11640,11660,11540,11600,8525.413086,18780200
3/28/2007,11600,11600,11400,11440,8407.821289,22607300
3/29/2007,11300,11480,11280,11380,8363.719727,30754300
3/30/2007,11380,11380,11240,11260,8275.52832,22767000
4/2/2007,11280,11420,11280,11320,8319.623047,20035050
4/3/2007,11340,11560,11320,11480,8437.214844,19676650
4/4/2007,11660,11940,11620,11900,8745.895508,44768400
4/5/2007,12020,12060,11820,11860,8716.494141,15772300
4/6/2007,11920,11960,11680,11740,8628.300781,15445750
4/9/2007,11800,11800,11660,11680,8584.204102,12778300
4/10/2007,11680,11780,11520,11560,8496.012695,22281600
4/11/2007,11680,12020,11660,11980,8804.692383,42482950
4/12/2007,11940,12080,11880,12080,8878.185547,34352850
4/13/2007,12080,12200,11900,12040,8848.785156,35876550
4/16/2007,11980,12060,11860,11860,8716.494141,20227200
4/17/2007,11920,11980,11760,11860,8716.494141,22060000
4/18/2007,11800,11820,11620,11660,8569.506836,25200000
4/19/2007,11620,11640,11360,11440,8407.821289,32114150
4/20/2007,11480,11560,11420,11460,8422.518555,16748300
4/23/2007,11560,11680,11400,11400,8378.421875,18575450
4/24/2007,11480,11540,11360,11420,8393.119141,25104600
4/25/2007,11520,11560,11240,11280,8290.224609,29520750
4/26/2007,11400,11620,11400,11600,8525.413086,27133550
4/27/2007,11620,11740,11460,11600,8525.413086,30426400
4/30/2007,11600,11660,11380,11480,8437.214844,18851000
5/2/2007,11400,11600,11400,11500,8451.913086,16500000
5/3/2007,11560,11620,11460,11480,8437.214844,14666550
5/4/2007,11480,11560,11480,11520,8466.615234,12117750
5/7/2007,11600,11740,11560,11740,8628.300781,29269050
5/8/2007,11760,11860,11580,11640,8554.807617,30470000
5/9/2007,11600,11720,11480,11600,8525.413086,19446550
5/10/2007,11700,11720,11500,11500,8451.913086,21284800
5/11/2007,11500,11540,11380,11460,8422.518555,18063550
5/14/2007,11500,11560,11400,11480,8437.214844,15178550
5/15/2007,11480,11500,11380,11460,8422.518555,16629900
5/16/2007,11380,11480,11380,11400,8378.421875,13728550
5/17/2007,11380,11460,11240,11320,8319.623047,32991650
5/18/2007,11200,11220,10960,11080,8143.23877,44367750
5/21/2007,10940,11160,10920,11040,8113.837402,27085250
5/22/2007,11120,11340,11120,11300,8304.924805,40901450
5/23/2007,11320,11360,11180,11240,8260.827148,18800050
5/25/2007,11000,11140,11000,11040,8113.837402,30527900
5/28/2007,11000,11020,10920,10960,8055.041992,19714700
5/29/2007,10920,10940,10700,10740,7893.356445,34405050
5/30/2007,10740,10740,10500,10640,7819.858887,39442700
5/31/2007,10720,10840,10640,10700,7863.955078,32327800
6/1/2007,10920,11180,10860,11120,8172.634766,48280700
6/4/2007,11320,11560,11260,11440,8407.821289,54176150
6/5/2007,11500,11640,11380,11420,8393.119141,30539250
6/7/2007,11180,11400,11180,11380,8363.719727,24129700
6/8/2007,11240,11520,11220,11440,8407.821289,33649350
6/11/2007,11560,11700,11440,11560,8496.012695,33486900
6/12/2007,11440,11660,11440,11560,8496.012695,17372350
6/13/2007,11500,11540,11340,11460,8422.518555,17896500
6/14/2007,11600,11620,11460,11620,8540.110352,31985700
6/15/2007,11560,11580,11420,11480,8437.214844,24082300
6/18/2007,11600,11800,11520,11780,8657.700195,34236550
6/19/2007,11880,11880,11660,11700,8598.907227,19075450
6/20/2007,11740,11760,11480,11540,8481.316406,28625550
6/21/2007,11720,11840,11720,11780,8657.700195,46066600
6/22/2007,11920,12020,11760,11820,8687.101563,41545600
6/25/2007,11760,11940,11700,11760,8643.000977,19727450
6/26/2007,11820,11860,11660,11760,8643.000977,19325000
6/27/2007,11680,11720,11580,11620,8540.110352,17356150
6/28/2007,11620,11700,11500,11560,8503.331055,20486950
6/29/2007,11560,11580,11320,11320,8326.789063,27230000
7/2/2007,11560,11580,11320,11320,8326.789063,28822950
7/3/2007,11440,11500,11360,11420,8400.349609,25979550
7/4/2007,11460,11680,11440,11560,8503.331055,21507800
7/5/2007,11740,11860,11640,11820,8694.584961,33418800
7/6/2007,12060,12640,11980,12540,9224.197266,82871050
7/9/2007,12760,12980,12660,12860,9459.585938,63496300
7/10/2007,12780,12940,12580,12580,9253.624023,33803150
7/11/2007,12420,12760,12400,12700,9341.895508,26573900
7/12/2007,12700,13040,12680,12920,9503.71875,28582500
7/13/2007,13300,13740,13180,13740,10106.90137,68696450
7/16/2007,13700,13720,12960,13000,9562.569336,48383750
7/18/2007,13160,13240,12800,12800,9415.451172,37695850
7/19/2007,12700,12980,12620,12720,9356.604492,29848650
7/20/2007,12820,13220,12720,13220,9724.394531,28872250
7/23/2007,13060,13200,12980,13160,9680.260742,20428050
7/24/2007,13180,13260,12920,13080,9621.415039,17940900
7/25/2007,12800,13060,12800,12960,9533.145508,19926200
7/26/2007,12980,13040,12520,12520,9209.484375,31223850
7/27/2007,12340,12360,11920,11920,8768.138672,57318200
7/30/2007,11920,12200,11860,12200,8974.103516,30529200
7/31/2007,12300,12320,12180,12280,9032.948242,23017750
8/1/2007,12000,12100,11520,11620,8547.464844,53035500
8/2/2007,11780,11920,11520,11800,8679.868164,29307050
8/3/2007,12000,12140,11780,11800,8679.868164,30259700
8/6/2007,11460,11720,11440,11680,8591.599609,26664700
8/7/2007,11900,11920,11640,11680,8591.599609,15727400
8/8/2007,11800,12040,11740,12040,8856.40625,20627250
8/9/2007,12400,12500,12320,12420,9135.931641,42449700
8/10/2007,12120,12160,11960,12060,8871.123047,30724000
8/13/2007,12120,12340,12020,12260,9018.241211,17635500
8/14/2007,12240,12420,12140,12240,9003.522461,16922600
8/16/2007,11680,11800,11580,11600,8532.75293,50978800
8/17/2007,11740,11800,11360,11440,8415.0625,37513450
8/20/2007,11800,11840,11700,11800,8679.868164,24012750
8/21/2007,11800,11980,11720,11840,8709.290039,18044500
8/22/2007,11920,12040,11840,11880,8738.713867,20210450
8/23/2007,12200,12260,11940,11980,8812.276367,19973500
8/24/2007,11900,11940,11660,11720,8621.020508,18926300
8/27/2007,11820,12000,11500,11540,8488.621094,21689350
8/28/2007,11480,11540,11360,11520,8473.907227,26209000
8/29/2007,11160,11360,11160,11240,8267.941406,32118350
8/30/2007,11500,11560,11380,11440,8415.0625,19231700
8/31/2007,11400,11820,11400,11820,8694.584961,30225900
9/3/2007,11820,11820,11500,11520,8473.907227,19882000
9/4/2007,11520,11660,11420,11500,8459.191406,14962300
9/5/2007,11600,11700,11380,11380,8370.924805,19629900
9/6/2007,11240,11500,11220,11500,8459.191406,17740550
9/7/2007,11500,11500,11320,11500,8459.191406,15746950
9/10/2007,11260,11280,11120,11260,8282.655273,17560000
9/11/2007,11300,11460,11220,11340,8341.503906,13712100
9/12/2007,11360,11400,11180,11200,8238.518555,14680300
9/13/2007,11200,11340,11020,11240,8267.941406,24396000
9/14/2007,11200,11220,11040,11120,8179.672852,24298800
9/17/2007,11020,11040,10880,10900,8017.847168,21488750
9/18/2007,10900,10960,10760,10840,7973.710449,23761000
9/19/2007,11060,11180,10960,11040,8120.825195,28984400
9/20/2007,10940,11040,10800,10920,8032.554688,29019850
9/21/2007,10800,10860,10640,10680,7856.016602,39467450
9/27/2007,11000,11160,10860,11160,8209.095703,49918900
9/28/2007,11520,11540,11400,11500,8459.191406,42891650
10/1/2007,11520,11540,11340,11460,8429.773438,16355000
10/2/2007,11580,11700,11520,11580,8518.039063,30136750
10/4/2007,11260,11400,11200,11300,8312.079102,40348550
10/5/2007,11320,11340,10960,11060,8135.535156,29788950
10/8/2007,11080,11160,10820,11020,8106.116211,28390800
10/9/2007,10820,10900,10660,10740,7900.152832,40724950
10/10/2007,10900,11060,10760,11040,8120.825195,32597150
10/11/2007,11060,11180,10860,11100,8164.962402,30210150
10/12/2007,11020,11440,10940,11140,8194.385742,56563250
10/15/2007,11160,11240,10760,10840,7973.710449,33940050
10/16/2007,10540,10640,10260,10300,7576.495117,66853950
10/17/2007,10320,10440,10160,10300,7576.495117,35884300
10/18/2007,10400,10520,10320,10440,7679.476563,30044750
10/19/2007,10580,10960,10380,10800,7944.288086,48519450
10/22/2007,10420,10660,10380,10440,7679.476563,32305000
10/23/2007,10500,10600,10440,10440,7679.476563,31971400
10/24/2007,10520,10520,10180,10260,7547.073242,40471500
10/25/2007,10220,10360,10000,10140,7458.80127,37307700
10/26/2007,10220,10640,10060,10640,7826.59375,51448600
10/29/2007,10800,11000,10700,10900,8017.847168,40179750
10/30/2007,10900,11000,10740,10880,8003.135742,19168350
10/31/2007,10940,11020,10860,11000,8091.406738,27734300
11/1/2007,11100,11140,10860,10980,8076.689453,26799350
11/2/2007,10800,10960,10760,10800,7944.288086,23918650
11/5/2007,10700,10740,10520,10560,7767.749023,26480000
11/6/2007,10460,10960,10460,10960,8061.979004,30758950
11/7/2007,10980,11460,10940,11400,8385.638672,58695000
11/8/2007,11160,11240,10720,10720,7885.442383,43765000
11/9/2007,10780,11000,10680,10800,7944.288086,31995250
11/12/2007,10600,10680,10480,10640,7826.59375,25916650
11/13/2007,10500,10780,10460,10640,7826.59375,25363050
11/14/2007,10900,10960,10760,10940,8047.268066,29997800
11/15/2007,10920,11420,10900,11400,8385.638672,51098250
11/16/2007,11160,11340,11080,11140,8194.385742,24037250
11/19/2007,11160,11220,10820,10820,7959.001465,22000000
11/20/2007,10600,10700,10520,10620,7811.883789,21515000
11/21/2007,10620,10620,10280,10300,7576.495117,33101550
11/22/2007,10200,10780,10180,10780,7929.57666,38170600
11/23/2007,10700,11200,10700,11140,8194.385742,42924150
11/26/2007,11220,11280,10940,11260,8282.655273,27535000
11/27/2007,11120,11120,10600,10780,7929.57666,33944200
11/28/2007,10860,11040,10720,10880,8003.135742,24418850
11/29/2007,11100,11380,11040,11340,8341.503906,44743400
11/30/2007,11340,11460,11240,11300,8312.079102,29659800
12/3/2007,11100,11360,10880,11320,8326.789063,23272050
12/4/2007,11420,11620,11360,11500,8459.191406,20623650
12/5/2007,11480,11880,11420,11640,8562.175781,23025000
12/6/2007,11960,12240,11940,12240,9003.522461,56259050
12/7/2007,12260,12340,12080,12160,8944.679688,30236750
12/10/2007,12260,12280,12120,12280,9032.948242,22600750
12/11/2007,12280,12280,12060,12060,8871.123047,22424900
12/12/2007,11820,12000,11720,11960,8797.563477,30155400
12/13/2007,11920,11980,11660,11800,8679.868164,34333850
12/14/2007,11660,11760,11480,11620,8547.464844,20064850
12/17/2007,11360,11540,11200,11200,8238.518555,26290000
12/18/2007,11000,11280,10980,11200,8238.518555,21710000
12/20/2007,11180,11360,11080,11180,8223.80957,21968250
12/21/2007,11240,11280,11020,11200,8238.518555,18360750
12/24/2007,11240,11600,11240,11560,8503.331055,18874300
12/26/2007,11580,11680,11440,11520,8473.907227,10745000
12/27/2007,11480,11560,11400,11400,8496.263672,11911800
12/28/2007,11300,11340,11120,11120,8287.583984,14681800
1/2/2008,11180,11200,10840,10880,8108.716309,18047200
1/3/2008,10760,11060,10640,10920,8138.526367,19346500
1/4/2008,10920,10960,10760,10780,8034.1875,17997350
1/7/2008,10360,10480,10340,10380,7736.074707,39787200
1/8/2008,10380,10480,10320,10320,7691.358887,24783700
1/9/2008,10340,10580,10260,10500,7825.507324,23865450
1/10/2008,10440,10580,10320,10320,7691.358887,31551350
1/11/2008,10360,10520,10220,10320,7691.358887,23425150
1/14/2008,10280,10520,10280,10500,7825.507324,22167000
1/15/2008,10660,10820,10420,10640,7929.848633,40283950
1/16/2008,10400,10800,10360,10600,7900.033203,49448100
1/17/2008,10740,11200,10720,11200,8347.206055,42213900
1/18/2008,11040,11440,10960,11340,8451.546875,35586400
1/21/2008,11220,11460,11160,11280,8406.833008,25085050
1/22/2008,11000,11160,10720,10720,7989.469238,43213650
1/23/2008,11040,11120,10760,10800,8049.094727,36303850
1/24/2008,11020,11240,10980,11120,8287.583984,27902000
1/25/2008,11120,11400,11080,11220,8362.113281,26107500
1/28/2008,11060,11300,10720,10780,8034.1875,27213200
1/29/2008,10920,11200,10880,11160,8317.393555,21471250
1/30/2008,11340,11620,11200,11420,8511.169922,35769400
1/31/2008,11580,11940,11420,11900,8868.910156,46767100
2/1/2008,12020,12100,11560,11720,8734.755859,28352100
2/4/2008,12040,12240,12000,12240,9122.302734,46921550
2/5/2008,12100,12360,12020,12260,9137.211914,23207550
2/11/2008,11820,12020,11680,11680,8704.943359,28841250
2/12/2008,11700,11760,11460,11460,8540.980469,18513050
2/13/2008,11760,11760,11400,11480,8555.887695,21558700
2/14/2008,11660,11860,11600,11860,8839.095703,28837050
2/15/2008,11720,11800,11500,11720,8734.755859,20001000
2/18/2008,11640,11740,11420,11540,8600.604492,18412450
2/19/2008,11600,11740,11540,11740,8749.661133,16641000
2/20/2008,11740,11800,11520,11560,8615.512695,18171450
2/21/2008,11580,11920,11580,11880,8853.998047,21269600
2/22/2008,11640,11740,11600,11640,8675.133789,15574600
2/25/2008,11560,11640,11500,11620,8660.229492,15236300
2/26/2008,11620,11720,11380,11420,8511.169922,12393550
2/27/2008,11460,11720,11380,11560,8615.512695,13882800
2/28/2008,11680,11700,11460,11600,8645.323242,14536100
2/29/2008,11540,11540,11200,11200,8347.206055,22988800
3/3/2008,10900,11040,10840,10980,8183.243164,22136800
3/4/2008,11000,11220,11000,11040,8227.960938,16975550
3/5/2008,11020,11320,11020,11240,8377.017578,21097000
3/6/2008,11260,11500,11160,11240,8377.017578,18850600
3/7/2008,11000,11100,10940,11000,8198.151367,20272750
3/10/2008,10960,11220,10900,11080,8257.772461,17898000
3/11/2008,10960,11180,10940,11100,8272.676758,31354900
3/12/2008,11320,11400,11160,11200,8347.206055,24374050
3/13/2008,11020,11180,10940,11000,8198.151367,30835150
3/14/2008,11100,11140,10860,10940,8153.433105,22180950
3/17/2008,11060,11180,10900,11000,8198.151367,40741250
3/18/2008,11040,11440,11040,11360,8466.451172,42480400
3/19/2008,11640,11860,11600,11820,8809.287109,35035300
3/20/2008,11700,12120,11580,12120,9032.868164,32334250
3/21/2008,12180,12200,12040,12140,9047.774414,21574750
3/24/2008,12080,12120,11900,11980,8928.53125,10591650
3/25/2008,12220,12300,12100,12200,9092.495117,21415850
3/26/2008,12380,12380,12180,12240,9122.302734,15949800
3/27/2008,12120,12160,11920,12100,9017.963867,20926650
3/28/2008,12100,12360,12060,12260,9137.211914,25343000
3/31/2008,12340,12580,12240,12460,9286.268555,29338650
4/1/2008,12560,12820,12360,12720,9480.044922,33978600
4/2/2008,13040,13240,13020,13220,9852.686523,38936050
4/3/2008,13220,13340,13120,13240,9867.59082,21675750
4/4/2008,13240,13240,12940,13000,9688.723633,17505650
4/7/2008,12920,13220,12920,13000,9688.723633,18348000
4/8/2008,12860,12960,12720,12920,9629.099609,17081100
4/10/2008,12860,13240,12780,13120,9778.157227,33709550
4/11/2008,13200,13600,13200,13600,10135.89356,39799750
4/14/2008,13400,13560,13240,13560,10106.08106,21013800
4/15/2008,13560,13580,13160,13160,9807.969727,19635700
4/16/2008,13200,13300,12940,13020,9703.629883,25146850
4/17/2008,13360,13420,13200,13220,9852.686523,20221950
4/18/2008,13240,13540,13240,13300,9912.30957,25224400
4/21/2008,13500,13520,13320,13480,10046.45996,21483300
4/22/2008,13400,13580,13360,13500,10061.36523,18359750
4/23/2008,13360,13500,13060,13060,9733.442383,25400650
4/24/2008,13180,13420,13100,13220,9852.686523,25118900
4/25/2008,13400,13800,13320,13800,10284.95313,50257700
4/28/2008,13920,14380,13840,14320,10672.50098,38231450
4/29/2008,14340,14360,14120,14200,10583.06836,21729700
4/30/2008,14180,14360,14100,14220,10597.97266,31382450
5/1/2008,14220,14220,14220,14220,10597.97266,0
5/2/2008,14660,14680,14480,14620,10896.08398,50417500
5/5/2008,14620,14620,14620,14620,10896.08398,0
5/6/2008,14700,14900,14640,14900,11104.76563,38358100
5/7/2008,14760,14900,14640,14820,11045.14453,22328750
5/8/2008,14500,14600,14380,14560,10851.37207,34440750
5/9/2008,14640,14660,14140,14180,10568.16406,29085550
5/12/2008,14180,14180,14180,14180,10568.16406,0
5/13/2008,14360,14700,14200,14700,10955.70703,30044650
5/14/2008,14640,14760,14580,14760,11000.42578,20052950
5/15/2008,14800,15280,14800,15280,11387.97363,27487700
5/16/2008,15200,15280,14980,15200,11328.35352,30207500
5/19/2008,15200,15260,14560,14560,10851.37207,31627250
5/20/2008,14560,14580,14060,14260,10627.78516,45623100
5/21/2008,14040,14520,14020,14360,10702.31055,23699200
5/22/2008,14240,14400,14080,14260,10627.78516,18129850
5/23/2008,14200,14460,14140,14140,10538.35059,14702850
5/26/2008,13980,14000,13440,13580,10120.98828,42225400
5/27/2008,13800,14100,13780,14040,10463.82031,18241350
5/28/2008,14360,14360,13800,13840,10314.76172,20754200
5/29/2008,14080,14600,13940,14600,10881.18164,24855000
5/30/2008,14580,14820,14500,14820,11045.14453,24669600
6/2/2008,14700,14820,14500,14520,10821.55762,19869800
6/3/2008,14440,14440,14060,14080,10493.63281,20968200
6/4/2008,14060,14400,14060,14260,10627.78516,14337000
6/5/2008,14360,14360,14140,14180,10568.16406,18126850
6/6/2008,14180,14180,14180,14180,10568.16406,0
6/9/2008,13680,13840,13640,13720,10225.32813,30999100
